Application_mode,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
43,0,1,1,0,21,2,10.5,0,0.0,Dropout
17,0,1,1,0,18,6,13.5,0,0.0,Dropout
7,0,0,1,0,30,1,10.0,0,0.0,Dropout
39,0,1,1,0,29,0,0.0,0,0.0,Dropout
17,1,1,1,0,18,1,12.0,3,10.666666666666666,Dropout
1,0,1,1,1,18,4,12.25,5,12.2,Dropout
44,0,1,1,0,22,5,11.4,6,11.666666666666666,Dropout
43,0,0,1,0,27,0,0.0,0,0.0,Dropout
17,0,1,1,0,20,4,14.25,5,14.0,Graduate
51,0,1,1,0,42,11,14.454545454545457,10,14.2,Graduate
1,1,1,1,0,21,12,14.538461538461538,12,14.461538461538462,Graduate
43,0,1,1,0,23,6,12.733333333333334,7,11.95,Graduate
51,0,1,1,0,21,5,13.2,4,13.5,Dropout
1,0,1,1,0,19,0,0.0,0,0.0,Graduate
39,0,1,1,1,40,6,12.333333333333334,4,12.75,Dropout
43,0,1,1,0,22,5,11.2,7,11.25,Dropout
1,0,1,1,0,19,6,13.2,6,13.2,Graduate
17,0,1,1,0,18,5,13.6,5,14.6,Graduate
17,0,1,1,0,18,0,0.0,2,11.5,Dropout
51,0,1,1,0,24,5,12.857142857142858,5,13.666666666666666,Dropout
17,0,1,0,1,19,5,13.5,6,14.0,Graduate
17,0,1,0,0,18,0,0.0,0,0.0,Dropout
1,0,0,0,0,19,0,0.0,0,0.0,Graduate
1,0,1,0,1,19,8,12.82875,8,12.82875,Graduate
43,0,1,0,0,21,0,0.0,4,13.75,Graduate
1,1,1,0,0,18,0,0.0,0,0.0,Dropout
1,0,1,0,0,19,6,14.666666666666666,6,13.166666666666666,Graduate
17,0,1,0,0,19,7,13.937142857142858,7,13.937142857142858,Graduate
1,0,1,0,0,20,10,14.7,12,14.583333333333334,Graduate
1,0,1,0,0,18,6,11.666666666666666,5,12.2,Graduate
43,0,1,0,0,20,6,14.85,6,14.85,Graduate
39,0,1,0,0,26,1,12.0,0,0.0,Dropout
18,0,1,0,0,18,7,13.6875,8,15.622222222222222,Dropout
39,0,1,0,0,58,5,12.4,5,11.6,Graduate
1,0,1,0,0,18,7,13.398,8,13.5425,Graduate
17,0,1,0,0,20,0,0.0,0,0.0,Dropout
2,0,1,0,0,29,13,11.76923076923077,14,11.928571428571429,Graduate
7,1,0,0,0,27,0,0.0,0,0.0,Dropout
1,0,1,0,1,21,6,13.285714285714286,6,13.0,Graduate
1,0,1,0,1,20,6,11.666666666666666,6,11.166666666666666,Graduate
17,0,1,0,1,19,6,11.5,5,12.2,Graduate
1,0,1,0,1,22,6,13.081666666666669,6,13.15,Graduate
18,0,1,0,1,19,6,12.666666666666666,6,13.0,Graduate
17,1,0,0,0,19,3,11.333333333333334,0,0.0,Dropout
1,0,1,0,1,18,6,13.166666666666666,5,13.2,Dropout
44,0,1,0,0,19,0,0.0,0,0.0,Dropout
44,0,1,0,0,20,5,11.666666666666666,5,12.6,Graduate
1,0,1,0,1,19,6,13.5,6,13.428571428571429,Graduate
39,1,0,0,1,26,0,0.0,0,0.0,Dropout
1,0,1,0,1,18,6,13.166666666666666,6,14.142857142857142,Graduate
1,1,1,0,0,29,4,12.5,2,12.5,Dropout
44,0,0,0,0,20,6,13.375,6,13.0,Graduate
1,0,1,0,0,19,6,13.166666666666666,6,12.666666666666666,Graduate
18,0,1,0,0,18,7,13.154285714285717,7,13.154285714285717,Graduate
1,0,1,0,1,19,6,12.833333333333334,6,12.833333333333334,Graduate
17,0,1,0,0,18,7,12.142857142857142,7,13.142857142857142,Graduate
7,0,1,0,0,36,4,13.0,4,13.75,Dropout
17,0,1,1,0,20,0,0.0,0,0.0,Dropout
1,0,1,1,0,18,5,11.0,0,0.0,Dropout
17,1,0,1,0,20,3,13.333333333333334,2,12.5,Dropout
1,0,1,1,0,18,7,14.594444444444443,8,13.472,Graduate
44,1,1,1,0,20,4,11.0,3,10.666666666666666,Dropout
18,1,0,1,0,24,0,0.0,0,0.0,Dropout
17,0,1,1,0,19,0,0.0,0,0.0,Dropout
17,0,1,1,0,18,1,12.0,2,12.0,Dropout
1,0,1,1,0,18,5,14.0,5,13.2,Graduate
1,0,1,1,0,18,6,13.571428571428571,5,11.8,Graduate
43,0,1,1,0,22,0,0.0,0,0.0,Dropout
1,0,1,1,0,19,6,14.25,6,13.857142857142858,Graduate
39,1,0,0,0,32,0,0.0,0,0.0,Dropout
17,0,1,0,1,21,0,0.0,0,0.0,Dropout
18,0,1,0,1,19,7,13.542857142857144,7,13.542857142857144,Graduate
43,0,1,0,1,39,9,13.11111111111111,7,11.714285714285714,Graduate
43,0,1,0,0,30,9,12.666666666666666,7,12.142857142857142,Graduate
1,0,1,0,0,18,4,10.75,2,10.0,Dropout
43,0,1,0,0,38,4,10.75,2,10.0,Dropout
1,0,1,0,0,20,6,13.666666666666666,6,13.333333333333334,Graduate
39,0,1,0,0,55,6,13.833333333333334,6,12.833333333333334,Graduate
27,0,1,0,0,53,17,13.176470588235292,16,13.0,Dropout
39,0,1,0,0,54,4,12.75,5,12.6,Dropout
39,1,0,0,0,44,4,12.0,4,12.0,Dropout
43,0,1,0,0,28,9,11.666666666666666,9,12.555555555555555,Graduate
7,0,1,0,0,37,14,16.5,11,16.90909090909091,Graduate
43,0,1,0,0,20,9,12.333333333333334,7,11.77777777777778,Graduate
1,0,1,1,0,19,4,11.5,3,11.0,Dropout
17,0,1,1,1,23,18,11.894736842105264,13,12.923076923076923,Graduate
17,0,1,1,0,22,0,0.0,0,0.0,Dropout
39,0,0,1,0,24,0,0.0,0,0.0,Dropout
39,0,1,1,0,26,0,0.0,0,0.0,Dropout
17,0,1,1,0,18,6,15.166666666666666,6,14.833333333333334,Graduate
44,0,1,1,0,24,4,11.75,2,13.5,Dropout
1,0,1,1,0,26,0,0.0,0,0.0,Dropout
39,0,1,1,0,27,3,11.333333333333334,3,14.75,Dropout
44,0,1,1,1,20,5,12.6,5,13.2,Graduate
1,0,1,1,0,19,0,0.0,1,14.0,Dropout
1,0,1,1,1,18,6,15.5,4,15.5,Dropout
1,0,1,1,0,18,7,12.365714285714288,7,12.365714285714288,Graduate
1,0,1,1,0,19,0,0.0,0,0.0,Dropout
1,0,1,1,1,19,4,14.0,6,12.333333333333334,Graduate
39,0,1,1,0,30,3,12.0,5,11.8,Dropout
43,0,0,1,0,22,0,0.0,3,12.0,Dropout
17,0,0,1,0,19,4,10.0,3,11.333333333333334,Dropout
1,0,1,1,0,21,1,10.0,1,10.0,Dropout
1,0,0,1,0,22,0,0.0,0,0.0,Dropout
39,0,1,1,0,35,3,11.75,0,0.0,Dropout
16,0,1,1,0,20,1,10.0,1,11.0,Dropout
1,0,1,1,0,21,3,14.0,5,12.8,Graduate
39,1,0,1,0,27,0,0.0,0,0.0,Dropout
43,0,0,1,0,26,3,12.0,0,0.0,Dropout
17,0,0,1,0,20,0,0.0,0,0.0,Dropout
39,1,0,1,0,28,8,11.88888888888889,5,11.6,Dropout
1,0,1,1,0,19,6,13.833333333333334,6,13.666666666666666,Graduate
43,0,0,1,0,47,0,0.0,0,0.0,Dropout
39,0,0,1,0,55,5,11.4,5,12.4,Dropout
43,0,1,1,0,39,0,0.0,2,11.0,Dropout
1,1,1,1,0,35,14,10.642857142857142,12,10.666666666666666,Dropout
39,0,0,1,0,32,2,11.0,0,0.0,Dropout
1,0,1,1,0,20,6,16.833333333333332,6,16.666666666666668,Graduate
39,0,1,1,0,36,6,13.571428571428571,5,13.2,Graduate
39,1,1,1,1,34,5,14.714285714285714,5,14.375,Graduate
1,0,1,1,0,21,0,0.0,0,0.0,Dropout
43,0,1,1,1,42,1,10.0,1,11.0,Dropout
39,0,1,1,0,25,1,11.0,4,11.75,Dropout
18,0,1,1,1,18,1,11.0,0,0.0,Dropout
1,0,1,1,1,18,5,12.0,6,12.833333333333334,Graduate
1,0,1,1,0,19,6,11.125,6,11.857142857142858,Graduate
43,1,0,1,0,34,3,11.333333333333334,2,11.5,Dropout
17,0,1,1,0,20,2,12.0,0,0.0,Dropout
1,0,1,1,0,20,0,0.0,0,0.0,Dropout
17,0,1,1,0,21,7,14.54,7,14.54,Graduate
44,0,1,1,0,19,6,12.166666666666666,4,13.0,Graduate
39,1,0,1,0,31,4,13.5,3,11.666666666666666,Dropout
17,0,1,1,0,21,6,14.75,5,14.333333333333334,Graduate
1,0,1,1,1,20,5,12.375,5,11.666666666666666,Graduate
43,0,1,1,0,22,6,12.733333333333334,6,12.733333333333334,Graduate
1,0,0,1,0,19,4,12.5,0,0.0,Dropout
39,1,0,1,0,41,0,0.0,0,0.0,Dropout
43,0,1,1,0,27,0,0.0,0,0.0,Dropout
17,0,1,0,0,19,7,13.44285714285714,7,13.771428571428572,Dropout
18,0,1,0,1,20,8,14.2,8,14.2,Graduate
43,0,1,0,1,19,6,13.55,6,13.55,Graduate
39,0,1,0,0,35,5,11.6,5,11.166666666666666,Graduate
17,0,1,0,0,22,6,13.571428571428571,6,15.285714285714286,Graduate
1,0,1,0,1,20,6,13.833333333333334,6,15.0,Graduate
1,1,0,0,0,18,4,11.25,4,10.857142857142858,Dropout
1,0,1,0,1,18,5,10.2,4,11.25,Graduate
7,0,1,0,0,30,7,15.675714285714283,7,15.675714285714283,Graduate
18,1,1,0,1,18,6,10.833333333333334,6,12.0,Graduate
17,0,1,0,0,19,5,13.0,5,13.333333333333334,Graduate
1,0,1,0,1,21,7,12.242857142857144,8,14.125,Graduate
1,0,1,0,1,18,4,14.25,4,12.5,Graduate
39,0,0,0,0,35,1,12.0,2,10.5,Dropout
1,0,1,1,1,18,6,13.183333333333332,6,13.183333333333332,Graduate
17,0,1,1,1,20,7,11.9725,8,12.65125,Graduate
39,0,1,0,0,34,5,12.4,5,12.8,Graduate
1,0,1,0,1,22,6,13.9,6,13.9,Graduate
39,0,0,0,0,39,3,10.666666666666666,3,10.666666666666666,Dropout
18,0,0,0,0,19,0,0.0,0,0.0,Dropout
39,0,1,0,1,36,6,11.0,3,11.333333333333334,Graduate
1,0,1,0,1,21,7,13.957142857142856,7,13.957142857142856,Graduate
39,1,1,0,1,42,6,13.333333333333334,6,15.285714285714286,Graduate
39,0,1,0,0,34,0,0.0,0,0.0,Dropout
44,0,1,0,0,33,6,15.714285714285714,6,15.5,Graduate
1,0,1,0,0,20,5,11.0,5,11.4,Graduate
1,1,1,0,0,19,4,12.25,4,12.75,Graduate
43,1,1,0,0,34,5,12.2,8,12.22222222222222,Dropout
1,0,1,0,0,18,5,13.0,5,14.0,Graduate
17,0,1,0,1,24,4,12.0,6,13.0,Graduate
1,0,1,0,0,18,6,13.333333333333334,6,12.333333333333334,Graduate
17,0,1,0,0,21,7,12.91,7,12.91,Graduate
1,0,1,0,1,19,6,11.0,3,11.0,Graduate
17,0,1,0,1,19,6,13.579999999999998,8,12.93625,Graduate
1,0,1,0,1,18,4,12.4,6,12.5,Graduate
39,0,1,0,1,38,8,12.88888888888889,7,13.0,Graduate
17,0,1,0,0,19,8,14.34125,8,14.34125,Graduate
1,1,0,0,0,18,6,14.142857142857142,5,12.0,Dropout
1,0,1,0,1,18,0,0.0,0,0.0,Graduate
1,0,1,0,1,18,6,13.333333333333334,6,14.166666666666666,Graduate
1,0,1,0,0,18,6,14.5,6,12.857142857142858,Graduate
7,0,1,0,0,26,8,12.666666666666666,10,13.4,Graduate
18,0,1,0,1,19,0,0.0,0,0.0,Dropout
1,1,1,0,0,20,2,12.0,4,11.0,Dropout
1,0,1,0,0,19,7,14.20857142857143,8,15.127777777777778,Graduate
1,0,1,0,0,20,7,14.30714285714286,8,15.0125,Graduate
39,0,1,0,0,29,0,0.0,0,0.0,Dropout
17,0,1,0,0,19,6,12.0,4,11.0,Graduate
39,1,0,0,0,24,0,0.0,0,0.0,Dropout
39,1,0,0,0,27,0,0.0,0,0.0,Dropout
17,0,1,0,1,18,6,13.857142857142858,6,14.285714285714286,Graduate
17,0,1,0,1,18,0,0.0,0,0.0,Graduate
17,0,1,0,0,21,0,0.0,0,0.0,Dropout
39,0,1,0,1,43,5,11.0,5,13.0,Graduate
43,0,1,0,1,18,5,13.2,5,14.4,Graduate
18,0,1,0,1,21,6,13.5,3,15.333333333333334,Dropout
7,0,1,0,0,26,0,0.0,0,0.0,Dropout
1,0,1,0,1,19,7,14.214285714285714,7,14.214285714285714,Graduate
1,0,1,0,0,18,5,13.0,5,12.4,Graduate
1,0,1,0,0,22,2,12.0,1,10.0,Dropout
39,0,1,0,0,27,0,0.0,0,0.0,Dropout
1,0,1,0,0,18,5,12.8,5,12.6,Graduate
17,0,1,0,0,19,4,13.6,4,12.2,Graduate
17,0,1,0,0,18,7,13.971428571428572,8,15.75,Graduate
1,0,1,0,1,19,6,15.0,6,14.857142857142858,Graduate
39,0,0,0,0,32,0,0.0,0,0.0,Dropout
42,0,1,0,0,23,26,15.07777777777778,17,15.023529411764704,Graduate
17,0,1,0,0,20,6,13.383333333333333,6,13.383333333333333,Graduate
1,1,1,0,0,20,12,13.25,10,13.090909090909092,Graduate
17,1,0,0,0,19,5,11.714285714285714,2,10.666666666666666,Dropout
1,0,1,0,1,18,8,13.01125,8,13.01125,Graduate
44,0,1,0,0,21,3,10.666666666666666,4,12.0,Dropout
44,0,1,0,0,22,6,13.0,3,12.666666666666666,Graduate
44,0,1,0,0,26,5,12.0,5,11.4,Graduate
1,0,1,0,0,20,6,12.166666666666666,5,13.8,Graduate
1,0,1,0,0,19,6,11.85,7,13.65,Graduate
39,0,1,0,0,31,4,11.0,5,11.2,Graduate
43,1,1,0,1,20,7,12.327777777777778,8,11.736,Graduate
43,0,1,0,0,20,4,12.0,5,13.428571428571429,Graduate
17,0,1,0,0,21,7,14.428571428571429,8,14.511111111111113,Graduate
1,0,1,0,0,18,7,13.78,8,12.6125,Graduate
17,0,1,0,1,19,6,13.8,6,13.8,Graduate
1,0,1,0,1,18,7,14.857142857142858,7,15.142857142857142,Graduate
17,0,1,0,1,18,6,12.142857142857142,6,13.333333333333334,Graduate
1,0,1,0,0,18,6,15.666666666666666,6,14.833333333333334,Graduate
17,0,1,0,0,19,5,12.5,7,12.166666666666666,Graduate
17,0,1,0,1,19,6,12.833333333333334,6,13.166666666666666,Graduate
39,1,0,0,0,28,0,0.0,0,0.0,Dropout
17,0,1,0,0,20,6,12.5,6,12.666666666666666,Graduate
1,0,1,0,0,18,4,11.25,5,13.0,Graduate
1,0,1,0,0,18,6,15.25,6,15.25,Graduate
1,0,1,0,1,20,5,14.0,3,12.0,Graduate
43,1,1,0,0,28,13,12.076923076923077,11,12.090909090909092,Graduate
15,0,1,0,0,23,16,14.625,9,14.88888888888889,Graduate
1,0,1,0,0,19,4,10.5,2,10.5,Dropout
17,0,1,0,1,18,6,12.833333333333334,6,12.166666666666666,Graduate
1,1,0,0,1,20,6,12.5,5,11.8,Graduate
1,0,1,0,0,20,12,11.23076923076923,9,12.77777777777778,Graduate
39,0,1,0,0,27,2,10.5,0,0.0,Dropout
1,0,1,0,0,18,3,12.0,2,12.0,Dropout
39,0,1,0,1,37,7,10.985714285714286,8,12.3,Graduate
7,0,0,0,0,42,5,12.62,3,14.166666666666666,Dropout
17,0,1,0,0,20,6,13.0,8,14.2125,Dropout
39,0,0,1,0,34,0,0.0,0,0.0,Dropout
42,0,1,1,0,22,0,0.0,0,0.0,Dropout
39,0,1,1,0,39,6,13.5,6,13.333333333333334,Graduate
1,0,1,1,1,18,6,13.516666666666666,6,13.516666666666666,Graduate
1,0,1,1,1,21,6,13.166666666666666,6,13.285714285714286,Graduate
39,0,1,1,0,34,0,0.0,0,0.0,Dropout
44,0,1,1,1,22,6,13.125,6,13.0,Graduate
39,0,1,1,0,31,3,14.4,0,0.0,Dropout
18,0,0,1,0,19,4,12.0,0,0.0,Dropout
17,0,1,1,0,19,0,0.0,0,0.0,Dropout
39,0,1,1,0,31,0,0.0,0,0.0,Dropout
39,0,1,0,0,30,0,0.0,0,0.0,Dropout
51,0,1,0,1,20,7,16.13142857142857,8,15.52222222222222,Graduate
17,0,1,0,1,18,7,14.838571428571427,8,14.8,Graduate
39,0,1,0,0,31,3,10.333333333333334,3,12.0,Dropout
17,0,1,0,0,19,3,12.0,4,11.25,Dropout
39,0,1,0,1,43,0,0.0,0,0.0,Dropout
17,0,1,0,1,20,6,13.166666666666666,6,14.0,Graduate
1,0,1,0,1,19,8,13.9475,8,13.9475,Graduate
1,0,1,0,0,22,3,11.333333333333334,0,0.0,Dropout
1,0,1,0,0,26,7,12.75,7,12.285714285714286,Graduate
18,0,1,0,1,19,5,12.6,5,11.25,Graduate
7,0,1,0,0,29,6,12.25,6,12.25,Dropout
39,0,1,0,0,41,12,11.833333333333334,9,12.7,Graduate
1,0,1,0,0,19,6,13.066666666666668,6,13.066666666666668,Dropout
1,1,1,0,0,19,6,13.833333333333334,6,13.875,Graduate
7,0,1,0,0,43,3,13.833333333333334,0,0.0,Dropout
17,0,1,0,0,19,5,11.8,5,13.2,Graduate
1,0,1,1,0,18,8,13.74625,8,13.74625,Graduate
1,0,1,1,0,19,0,0.0,0,0.0,Dropout
39,0,1,1,0,38,0,0.0,0,0.0,Dropout
7,0,1,1,0,37,0,0.0,0,0.0,Dropout
39,0,1,0,1,26,6,13.333333333333334,5,14.5,Graduate
1,0,1,0,1,18,6,15.666666666666666,6,15.285714285714286,Graduate
1,0,1,0,0,18,7,11.857142857142858,7,11.857142857142858,Graduate
1,0,1,0,0,18,5,14.5,5,13.6,Graduate
17,0,1,0,0,19,6,12.166666666666666,6,13.714285714285714,Graduate
1,0,1,0,0,18,5,12.6,6,12.0,Graduate
17,1,1,0,1,19,6,12.666666666666666,6,13.0,Graduate
1,0,1,0,0,19,0,0.0,0,0.0,Dropout
1,0,1,0,1,18,6,12.857142857142858,4,13.0,Graduate
1,0,1,0,0,18,7,13.9,7,13.9,Graduate
1,0,1,0,1,20,7,13.817142857142857,7,13.817142857142857,Graduate
53,0,1,0,1,22,6,13.314285714285717,7,12.875,Graduate
1,0,1,0,0,18,0,0.0,0,0.0,Dropout
17,0,1,0,1,19,6,12.166666666666666,6,12.166666666666666,Graduate
1,0,0,0,1,20,4,11.25,3,11.333333333333334,Dropout
1,0,1,0,1,20,6,14.666666666666666,6,14.571428571428571,Graduate
39,0,1,0,0,28,4,12.0,4,12.0,Dropout
1,0,1,0,0,19,6,14.0,3,12.666666666666666,Graduate
1,0,1,0,0,19,6,15.538461538461538,6,12.625,Graduate
1,0,0,0,0,18,0,0.0,0,0.0,Dropout
5,0,1,0,0,18,6,15.0,6,14.833333333333334,Graduate
43,0,1,0,0,22,4,12.25,5,13.285714285714286,Graduate
53,0,1,0,0,20,11,15.692307692307692,9,15.555555555555555,Graduate
39,0,1,0,1,24,5,12.285714285714286,5,12.75,Graduate
1,0,1,0,1,20,7,11.88888888888889,8,11.95625,Graduate
7,0,0,0,0,35,0,0.0,0,0.0,Dropout
1,0,1,0,1,18,5,11.8,5,12.6,Graduate
17,0,1,0,0,19,6,11.166666666666666,6,11.666666666666666,Graduate
18,0,1,0,0,18,7,14.05714285714286,8,14.6,Graduate
1,0,1,0,0,18,4,11.75,4,10.0,Dropout
17,0,1,0,1,19,6,13.5,6,14.0,Graduate
18,0,1,0,1,20,7,12.625,8,13.0625,Graduate
17,0,1,0,0,21,0,0.0,0,0.0,Dropout
1,0,1,0,1,18,7,13.971428571428572,7,13.971428571428572,Graduate
1,0,1,0,0,18,2,11.0,0,0.0,Dropout
39,0,1,0,0,33,5,12.8,5,15.333333333333334,Graduate
1,0,0,0,1,18,0,0.0,0,0.0,Dropout
7,0,1,0,0,28,5,13.714285714285714,5,13.142857142857142,Graduate
39,0,0,0,0,29,0,0.0,0,0.0,Dropout
44,1,0,0,0,36,6,12.0,3,14.666666666666666,Dropout
39,0,1,0,1,32,6,12.666666666666666,6,13.333333333333334,Graduate
43,0,0,0,0,34,3,12.0,1,13.0,Dropout
39,0,1,0,0,33,5,11.4,6,11.166666666666666,Graduate
43,1,0,0,0,29,2,13.25,3,12.6,Dropout
1,0,1,0,0,18,6,13.861666666666666,0,0.0,Dropout
1,0,1,0,1,18,6,12.166666666666666,6,12.142857142857142,Graduate
7,0,1,0,0,38,4,13.75,6,14.5,Graduate
1,0,1,0,1,19,6,15.433333333333332,6,15.433333333333332,Graduate
39,0,1,0,1,39,6,13.833333333333334,6,15.5,Graduate
43,0,1,0,0,37,12,11.833333333333334,11,11.363636363636363,Graduate
17,0,1,0,0,32,0,0.0,0,0.0,Dropout
18,0,1,0,0,18,0,0.0,0,0.0,Dropout
1,0,1,0,0,20,6,11.166666666666666,6,12.166666666666666,Graduate
17,0,1,0,1,23,6,14.666666666666666,6,12.428571428571429,Graduate
1,0,1,0,0,18,6,13.714285714285714,6,14.166666666666666,Graduate
1,0,1,1,0,19,5,12.8,5,11.444444444444445,Graduate
17,0,1,0,0,20,4,13.25,5,11.8,Graduate
1,0,1,0,0,19,6,13.78,6,13.78,Dropout
17,0,1,0,0,19,7,15.11,7,15.11,Graduate
1,0,1,0,0,18,4,11.0,5,11.2,Graduate
1,0,1,0,1,20,7,15.798571428571426,7,15.798571428571426,Graduate
1,0,1,0,0,20,7,13.775714285714288,8,15.599999999999998,Graduate
39,0,1,0,0,24,7,12.16,7,12.16,Graduate
39,0,1,0,0,24,0,0.0,0,0.0,Dropout
17,0,1,0,0,20,6,14.333333333333334,6,15.5,Graduate
1,0,1,0,0,18,7,14.2,7,14.2,Graduate
1,0,1,0,0,21,5,12.2,5,13.2,Graduate
17,0,1,0,0,18,4,13.0,5,13.666666666666666,Graduate
17,0,1,0,1,19,7,12.485714285714286,7,12.485714285714286,Graduate
7,0,1,0,0,22,6,17.0,6,16.285714285714285,Graduate
17,0,1,0,0,19,5,10.8,6,10.166666666666666,Graduate
1,0,1,0,0,18,6,14.716666666666669,6,14.716666666666669,Graduate
1,0,1,0,0,34,6,12.333333333333334,6,11.666666666666666,Graduate
17,0,1,0,0,19,6,15.307692307692308,6,13.875,Graduate
1,0,1,0,1,18,6,12.666666666666666,6,12.666666666666666,Graduate
1,0,1,0,1,19,7,14.368,8,14.44875,Graduate
39,0,1,0,0,25,7,12.084285714285716,7,12.084285714285716,Graduate
1,0,1,0,1,18,4,11.0,6,11.5,Graduate
1,0,1,0,0,28,5,12.8,5,11.0,Graduate
43,0,1,0,1,18,7,11.857142857142858,7,11.857142857142858,Graduate
39,0,1,0,0,41,6,12.285714285714286,5,13.0,Graduate
17,0,1,0,0,18,3,12.333333333333334,4,13.5,Dropout
17,0,1,0,1,21,4,11.25,4,11.4,Graduate
7,1,1,0,0,41,0,0.0,0,0.0,Dropout
7,0,1,0,0,32,2,16.0,1,16.0,Dropout
43,0,1,0,0,29,6,11.666666666666666,6,11.0,Graduate
1,0,1,0,0,21,0,0.0,0,0.0,Dropout
39,0,1,0,0,39,4,12.0,4,12.5625,Dropout
43,0,1,0,0,21,12,13.417391304347827,12,13.417391304347827,Graduate
1,0,1,0,0,18,6,15.166666666666666,6,14.857142857142858,Graduate
39,1,1,0,0,34,5,13.833333333333334,5,12.5,Graduate
1,0,1,0,0,18,5,13.333333333333334,4,14.8,Graduate
1,0,1,0,0,18,3,11.666666666666666,3,10.666666666666666,Dropout
1,0,1,0,0,19,5,15.0,6,13.428571428571429,Graduate
1,0,1,0,0,19,1,13.0,2,12.5,Dropout
1,0,1,0,1,19,6,13.075,7,12.05,Graduate
1,0,1,0,1,18,6,13.5,6,13.666666666666666,Graduate
44,0,1,0,1,23,5,11.8,6,12.333333333333334,Graduate
43,0,1,0,0,33,6,12.166666666666666,3,11.0,Dropout
17,0,1,0,0,19,6,12.166666666666666,6,11.0,Graduate
43,0,1,0,0,21,0,0.0,0,0.0,Dropout
1,0,1,0,0,18,7,13.557142857142855,8,13.2,Graduate
17,0,1,0,0,19,6,14.333333333333334,6,13.5,Graduate
1,0,1,0,0,20,4,10.5,4,11.75,Graduate
1,0,1,0,0,20,0,0.0,0,0.0,Dropout
1,0,1,0,1,20,7,14.093333333333332,8,15.0,Graduate
1,0,1,0,1,21,6,13.333333333333334,6,13.166666666666666,Graduate
43,0,1,0,0,19,7,12.071428571428571,7,12.071428571428571,Graduate
1,0,1,0,1,18,6,12.666666666666666,6,12.5,Graduate
1,0,1,0,1,21,7,13.2,7,13.2575,Graduate
17,0,1,0,1,18,7,14.15,8,14.51125,Graduate
43,1,0,0,0,28,0,0.0,0,0.0,Dropout
39,0,1,0,0,36,5,12.2,3,11.4,Dropout
1,0,1,0,0,20,5,14.8,5,14.0,Graduate
1,0,1,0,0,19,5,11.0,5,11.4,Graduate
39,0,1,0,0,28,5,11.833333333333334,6,13.0,Graduate
1,0,1,0,0,20,4,11.75,5,11.8,Graduate
42,0,1,0,0,28,12,12.333333333333334,8,12.0,Graduate
43,0,1,0,0,24,3,11.666666666666666,6,11.833333333333334,Dropout
17,0,1,0,1,18,6,11.285714285714286,4,13.5,Graduate
1,1,0,0,0,22,2,11.5,0,0.0,Dropout
1,0,1,0,1,18,6,11.666666666666666,4,12.25,Graduate
1,0,1,0,1,21,7,13.514285714285714,7,13.514285714285714,Graduate
17,0,1,0,0,19,6,13.0,6,13.714285714285714,Graduate
1,0,1,0,1,20,7,12.744285714285716,7,12.744285714285716,Graduate
1,0,1,0,0,20,4,11.75,5,11.8,Graduate
17,1,1,0,0,19,6,12.166666666666666,6,11.666666666666666,Graduate
1,0,1,0,1,20,5,13.4,6,12.375,Graduate
1,0,1,0,0,20,5,11.8,4,11.5,Dropout
1,0,1,0,0,19,6,13.533333333333331,6,13.533333333333331,Graduate
1,0,1,0,1,18,6,14.166666666666666,4,14.0,Graduate
1,0,1,0,1,18,7,14.652857142857142,8,14.755555555555556,Graduate
1,0,0,0,0,19,0,0.0,0,0.0,Dropout
1,0,1,1,0,20,5,13.6,5,13.0,Graduate
1,0,1,0,1,22,6,12.833333333333334,4,13.25,Graduate
1,0,1,0,1,18,6,14.666666666666666,6,15.166666666666666,Graduate
17,0,1,0,0,19,6,13.333333333333334,6,14.666666666666666,Graduate
1,0,0,0,1,20,5,13.4,5,11.4,Graduate
1,0,1,0,1,19,7,13.3125,8,15.6375,Graduate
1,1,0,0,0,18,0,0.0,0,0.0,Dropout
1,1,0,0,0,20,0,0.0,0,0.0,Dropout
1,0,1,0,1,19,6,12.333333333333334,6,13.5,Graduate
16,0,1,0,0,18,5,13.0,6,11.833333333333334,Graduate
1,0,1,0,0,22,2,12.5,0,0.0,Dropout
1,0,1,0,0,18,6,17.0,6,16.0,Graduate
1,0,1,0,0,20,6,13.5,6,13.0,Graduate
17,0,1,0,0,19,6,12.714285714285714,6,11.833333333333334,Graduate
43,0,1,0,1,19,6,13.0,8,13.927272727272726,Graduate
44,0,1,0,0,21,6,12.571428571428571,6,13.5,Graduate
17,0,1,0,1,19,4,11.5,6,11.5,Dropout
1,0,1,0,1,19,6,13.5,6,13.285714285714286,Graduate
39,0,0,0,1,28,1,12.0,0,0.0,Dropout
43,0,1,0,0,28,7,14.95,8,14.7375,Graduate
43,1,0,0,0,19,3,10.666666666666666,4,12.25,Dropout
1,0,1,0,0,19,7,14.992857142857142,7,14.992857142857142,Graduate
43,0,1,1,1,20,6,12.333333333333334,6,14.0,Graduate
1,1,0,1,0,20,3,11.333333333333334,2,11.5,Dropout
39,0,1,0,0,27,6,16.142857142857142,6,14.666666666666666,Graduate
51,0,1,0,0,22,6,14.833333333333334,5,13.833333333333334,Graduate
1,1,0,0,0,19,7,13.327142857142857,7,13.327142857142857,Dropout
17,0,0,0,0,19,4,11.0,2,11.5,Dropout
